§Õ≈—¡πÏ1,st,§Õ≈—¡πÏ3,§Õ≈—¡πÏ4,§Õ≈—¡πÏ5,§Õ≈—¡πÏ6,§Õ≈—¡πÏ7
10,livelock,5117906228,0.67844945,62413491,0.008273774,77,[{"id":485,"isstartcaller":false,"calls":[]},{"id":922,"isstartcaller":false,"calls":[]},{"id":933,"isstartcaller":true,"calls":[]},{"id":286,"isstartcaller":true,"calls":[]},{"id":119,"isstartcaller":true,"calls":[863]},{"id":273,"isstartcaller":false,"calls":[]},{"id":863,"isstartcaller":false,"calls":[535,922]},{"id":986,"isstartcaller":false,"calls":[]},{"id":535,"isstartcaller":false,"calls":[485,986]},{"id":694,"isstartcaller":false,"calls":[535,986]}]
10,livelock,2240598766,0.42841864,43933309,0.008400366,189,[{"id":576,"isstartcaller":false,"calls":[392]},{"id":597,"isstartcaller":true,"calls":[392,537]},{"id":537,"isstartcaller":false,"calls":[436]},{"id":392,"isstartcaller":false,"calls":[]},{"id":816,"isstartcaller":true,"calls":[808]},{"id":513,"isstartcaller":true,"calls":[972,537]},{"id":115,"isstartcaller":false,"calls":[576]},{"id":436,"isstartcaller":false,"calls":[]},{"id":808,"isstartcaller":false,"calls":[]},{"id":972,"isstartcaller":false,"calls":[576,115]}]
10,normal,863362270,0.0724661,41112489,0.0034507667,8,[{"id":577,"isstartcaller":false,"calls":[997]},{"id":306,"isstartcaller":false,"calls":[381]},{"id":859,"isstartcaller":false,"calls":[]},{"id":574,"isstartcaller":false,"calls":[381,306]},{"id":148,"isstartcaller":true,"calls":[]},{"id":532,"isstartcaller":true,"calls":[306,574]},{"id":997,"isstartcaller":false,"calls":[859]},{"id":730,"isstartcaller":false,"calls":[577,574]},{"id":381,"isstartcaller":false,"calls":[252]},{"id":252,"isstartcaller":false,"calls":[730]}]
10,normal,893475968,0.0914435,42546475,0.0043544522,30,[{"id":573,"isstartcaller":true,"calls":[453,355]},{"id":453,"isstartcaller":false,"calls":[]},{"id":380,"isstartcaller":true,"calls":[]},{"id":355,"isstartcaller":false,"calls":[775,893]},{"id":893,"isstartcaller":false,"calls":[]},{"id":664,"isstartcaller":true,"calls":[]},{"id":775,"isstartcaller":false,"calls":[]},{"id":512,"isstartcaller":false,"calls":[]},{"id":636,"isstartcaller":false,"calls":[]},{"id":248,"isstartcaller":false,"calls":[]}]
10,livelock,1611028180,0.142124,57536721,0.005075857,27,[{"id":756,"isstartcaller":false,"calls":[444,741]},{"id":121,"isstartcaller":false,"calls":[495,103]},{"id":664,"isstartcaller":true,"calls":[756,741]},{"id":444,"isstartcaller":false,"calls":[741]},{"id":883,"isstartcaller":true,"calls":[]},{"id":741,"isstartcaller":false,"calls":[495,121]},{"id":103,"isstartcaller":false,"calls":[]},{"id":286,"isstartcaller":false,"calls":[]},{"id":495,"isstartcaller":false,"calls":[286,628]},{"id":628,"isstartcaller":false,"calls":[]}]
10,livelock,1779863232,0.1731488,42377696,0.00412259,15,[{"id":961,"isstartcaller":false,"calls":[240]},{"id":678,"isstartcaller":true,"calls":[]},{"id":394,"isstartcaller":true,"calls":[961]},{"id":820,"isstartcaller":false,"calls":[611]},{"id":611,"isstartcaller":false,"calls":[240,430]},{"id":804,"isstartcaller":true,"calls":[820]},{"id":430,"isstartcaller":false,"calls":[]},{"id":200,"isstartcaller":false,"calls":[]},{"id":240,"isstartcaller":false,"calls":[]},{"id":471,"isstartcaller":false,"calls":[961]}]
10,deadloop,103614768,0.0115418,34538256,0.0038472665,33,[{"id":242,"isstartcaller":false,"calls":[]},{"id":412,"isstartcaller":false,"calls":[478,242]},{"id":708,"isstartcaller":false,"calls":[412,825]},{"id":825,"isstartcaller":false,"calls":[565]},{"id":834,"isstartcaller":true,"calls":[708]},{"id":478,"isstartcaller":false,"calls":[423]},{"id":423,"isstartcaller":false,"calls":[242,708]},{"id":379,"isstartcaller":true,"calls":[708]},{"id":161,"isstartcaller":true,"calls":[825,423]},{"id":565,"isstartcaller":false,"calls":[478,423]}]
10,livelock,1739108316,0.308343,43477708,0.0077085746,135,[{"id":639,"isstartcaller":false,"calls":[]},{"id":522,"isstartcaller":false,"calls":[269,639]},{"id":117,"isstartcaller":true,"calls":[522]},{"id":303,"isstartcaller":true,"calls":[675,223]},{"id":269,"isstartcaller":false,"calls":[]},{"id":223,"isstartcaller":false,"calls":[]},{"id":228,"isstartcaller":false,"calls":[]},{"id":144,"isstartcaller":false,"calls":[639,675]},{"id":675,"isstartcaller":false,"calls":[228]},{"id":976,"isstartcaller":true,"calls":[144]}]
10,livelock,3692968040,0.4098826,64788913,0.0071909227,49,[{"id":116,"isstartcaller":true,"calls":[]},{"id":170,"isstartcaller":false,"calls":[544]},{"id":621,"isstartcaller":true,"calls":[513,159]},{"id":544,"isstartcaller":false,"calls":[645]},{"id":513,"isstartcaller":false,"calls":[770,587]},{"id":159,"isstartcaller":false,"calls":[]},{"id":276,"isstartcaller":false,"calls":[]},{"id":645,"isstartcaller":false,"calls":[170,770]},{"id":770,"isstartcaller":false,"calls":[276]},{"id":587,"isstartcaller":false,"calls":[770]}]
10,livelock,1649714372,0.22895013,44586875,0.0061878413,8,[{"id":496,"isstartcaller":false,"calls":[902,902]},{"id":902,"isstartcaller":false,"calls":[176,176]},{"id":366,"isstartcaller":true,"calls":[897,192]},{"id":323,"isstartcaller":false,"calls":[]},{"id":192,"isstartcaller":false,"calls":[496,323]},{"id":969,"isstartcaller":false,"calls":[]},{"id":660,"isstartcaller":true,"calls":[969]},{"id":176,"isstartcaller":false,"calls":[192,897]},{"id":307,"isstartcaller":true,"calls":[]},{"id":897,"isstartcaller":false,"calls":[]}]
10,livelock,2300883340,0.3868646,47935070,0.0080596795,46,[{"id":799,"isstartcaller":true,"calls":[155,263]},{"id":263,"isstartcaller":false,"calls":[]},{"id":770,"isstartcaller":false,"calls":[274]},{"id":897,"isstartcaller":true,"calls":[770]},{"id":930,"isstartcaller":false,"calls":[]},{"id":639,"isstartcaller":true,"calls":[]},{"id":155,"isstartcaller":false,"calls":[]},{"id":274,"isstartcaller":false,"calls":[930]},{"id":379,"isstartcaller":false,"calls":[]},{"id":102,"isstartcaller":false,"calls":[263,770]}]
10,normal,514825364,0.13639268,42902114,0.011366057,98,[{"id":974,"isstartcaller":false,"calls":[]},{"id":157,"isstartcaller":false,"calls":[547]},{"id":449,"isstartcaller":false,"calls":[]},{"id":547,"isstartcaller":false,"calls":[]},{"id":489,"isstartcaller":false,"calls":[974]},{"id":323,"isstartcaller":true,"calls":[523]},{"id":523,"isstartcaller":false,"calls":[489,157]},{"id":611,"isstartcaller":true,"calls":[284]},{"id":689,"isstartcaller":false,"calls":[449]},{"id":284,"isstartcaller":false,"calls":[689]}]
10,livelock,10388906946,2.3326662,73680191,0.016543731,167,[{"id":689,"isstartcaller":false,"calls":[]},{"id":523,"isstartcaller":true,"calls":[689]},{"id":858,"isstartcaller":false,"calls":[801,136]},{"id":390,"isstartcaller":false,"calls":[]},{"id":876,"isstartcaller":false,"calls":[858]},{"id":266,"isstartcaller":true,"calls":[524,524]},{"id":654,"isstartcaller":true,"calls":[]},{"id":136,"isstartcaller":false,"calls":[390]},{"id":801,"isstartcaller":false,"calls":[]},{"id":524,"isstartcaller":false,"calls":[876]}]
10,livelock,3355662606,0.7850983,52432228,0.012267161,111,[{"id":839,"isstartcaller":false,"calls":[688]},{"id":330,"isstartcaller":false,"calls":[354]},{"id":214,"isstartcaller":true,"calls":[688,688]},{"id":354,"isstartcaller":false,"calls":[688,688]},{"id":130,"isstartcaller":false,"calls":[688,330]},{"id":675,"isstartcaller":true,"calls":[768,354]},{"id":768,"isstartcaller":false,"calls":[130,130]},{"id":147,"isstartcaller":true,"calls":[839]},{"id":688,"isstartcaller":false,"calls":[]},{"id":800,"isstartcaller":false,"calls":[]}]
10,deadloop,845882772,0.1296236,42294139,0.0064811804,6,[{"id":192,"isstartcaller":true,"calls":[385,954]},{"id":549,"isstartcaller":true,"calls":[558,385]},{"id":745,"isstartcaller":true,"calls":[]},{"id":871,"isstartcaller":false,"calls":[]},{"id":147,"isstartcaller":false,"calls":[117,558]},{"id":385,"isstartcaller":false,"calls":[147,954]},{"id":954,"isstartcaller":false,"calls":[]},{"id":117,"isstartcaller":false,"calls":[385]},{"id":981,"isstartcaller":false,"calls":[385]},{"id":558,"isstartcaller":false,"calls":[954,117]}]
10,normal,1759335334,0.17674541,40914775,0.0041103587,8,[{"id":499,"isstartcaller":false,"calls":[936]},{"id":936,"isstartcaller":false,"calls":[516,711]},{"id":711,"isstartcaller":false,"calls":[882]},{"id":588,"isstartcaller":false,"calls":[]},{"id":963,"isstartcaller":true,"calls":[]},{"id":516,"isstartcaller":false,"calls":[499]},{"id":882,"isstartcaller":false,"calls":[516]},{"id":552,"isstartcaller":true,"calls":[882]},{"id":480,"isstartcaller":true,"calls":[]},{"id":946,"isstartcaller":false,"calls":[588]}]
10,livelock,2682532100,0.54200506,42579875,0.008603255,42,[{"id":153,"isstartcaller":false,"calls":[516,967]},{"id":443,"isstartcaller":true,"calls":[]},{"id":992,"isstartcaller":false,"calls":[755]},{"id":551,"isstartcaller":false,"calls":[516]},{"id":512,"isstartcaller":false,"calls":[]},{"id":516,"isstartcaller":false,"calls":[755]},{"id":333,"isstartcaller":true,"calls":[512]},{"id":755,"isstartcaller":false,"calls":[]},{"id":967,"isstartcaller":false,"calls":[992,551]},{"id":751,"isstartcaller":true,"calls":[153,512]}]
10,livelock,4895897086,0.8968,58986712,0.010804819,53,[{"id":588,"isstartcaller":false,"calls":[]},{"id":889,"isstartcaller":true,"calls":[588]},{"id":481,"isstartcaller":false,"calls":[]},{"id":408,"isstartcaller":true,"calls":[387]},{"id":288,"isstartcaller":true,"calls":[481]},{"id":948,"isstartcaller":false,"calls":[]},{"id":387,"isstartcaller":false,"calls":[]},{"id":956,"isstartcaller":false,"calls":[481,948]},{"id":916,"isstartcaller":false,"calls":[]},{"id":176,"isstartcaller":false,"calls":[]}]
10,deadloop,829690164,0.12991181,41484508,0.0064955903,7,[{"id":583,"isstartcaller":false,"calls":[]},{"id":667,"isstartcaller":false,"calls":[843,143]},{"id":645,"isstartcaller":false,"calls":[843]},{"id":418,"isstartcaller":false,"calls":[583,143]},{"id":832,"isstartcaller":false,"calls":[418,667]},{"id":143,"isstartcaller":false,"calls":[645,832]},{"id":653,"isstartcaller":true,"calls":[645]},{"id":160,"isstartcaller":false,"calls":[418]},{"id":843,"isstartcaller":false,"calls":[160]},{"id":228,"isstartcaller":true,"calls":[]}]
10,livelock,1239890852,0.28050104,42754857,0.00967245,59,[{"id":974,"isstartcaller":false,"calls":[]},{"id":407,"isstartcaller":false,"calls":[612,974]},{"id":384,"isstartcaller":true,"calls":[738,656]},{"id":612,"isstartcaller":false,"calls":[]},{"id":181,"isstartcaller":true,"calls":[407,974]},{"id":656,"isstartcaller":false,"calls":[612]},{"id":738,"isstartcaller":false,"calls":[699]},{"id":388,"isstartcaller":false,"calls":[]},{"id":139,"isstartcaller":true,"calls":[699,388]},{"id":699,"isstartcaller":false,"calls":[]}]
10,deadloop,803591036,0.1317257,42294265,0.0069329315,5,[{"id":433,"isstartcaller":false,"calls":[907]},{"id":332,"isstartcaller":false,"calls":[700]},{"id":933,"isstartcaller":true,"calls":[304]},{"id":700,"isstartcaller":false,"calls":[433]},{"id":199,"isstartcaller":true,"calls":[]},{"id":276,"isstartcaller":false,"calls":[]},{"id":603,"isstartcaller":false,"calls":[907,304]},{"id":124,"isstartcaller":false,"calls":[603]},{"id":304,"isstartcaller":false,"calls":[124,276]},{"id":907,"isstartcaller":false,"calls":[332]}]
10,livelock,2504919476,0.47003993,42456262,0.007966778,24,[{"id":115,"isstartcaller":true,"calls":[723,165]},{"id":179,"isstartcaller":false,"calls":[165,336]},{"id":336,"isstartcaller":false,"calls":[]},{"id":263,"isstartcaller":false,"calls":[]},{"id":442,"isstartcaller":false,"calls":[]},{"id":513,"isstartcaller":true,"calls":[]},{"id":880,"isstartcaller":true,"calls":[442]},{"id":165,"isstartcaller":false,"calls":[442]},{"id":178,"isstartcaller":false,"calls":[179,179]},{"id":723,"isstartcaller":false,"calls":[263,165]}]
10,livelock,1867820030,0.3011871,42450455,0.0068451613,25,[{"id":200,"isstartcaller":true,"calls":[]},{"id":963,"isstartcaller":false,"calls":[]},{"id":571,"isstartcaller":false,"calls":[]},{"id":267,"isstartcaller":false,"calls":[473,695]},{"id":473,"isstartcaller":false,"calls":[963]},{"id":400,"isstartcaller":true,"calls":[473]},{"id":760,"isstartcaller":true,"calls":[267]},{"id":695,"isstartcaller":false,"calls":[571]},{"id":769,"isstartcaller":false,"calls":[]},{"id":804,"isstartcaller":false,"calls":[571]}]
10,livelock,10762504202,3.3831239,76329817,0.023993786,281,[{"id":981,"isstartcaller":true,"calls":[]},{"id":308,"isstartcaller":false,"calls":[574,859]},{"id":584,"isstartcaller":false,"calls":[]},{"id":859,"isstartcaller":false,"calls":[]},{"id":574,"isstartcaller":false,"calls":[633]},{"id":527,"isstartcaller":true,"calls":[574,704]},{"id":704,"isstartcaller":false,"calls":[]},{"id":633,"isstartcaller":false,"calls":[]},{"id":507,"isstartcaller":true,"calls":[308]},{"id":987,"isstartcaller":false,"calls":[584]}]
10,livelock,508928940,0.06376,84821490,0.010626666,74,[{"id":353,"isstartcaller":false,"calls":[579]},{"id":149,"isstartcaller":false,"calls":[353,838]},{"id":982,"isstartcaller":false,"calls":[353,374]},{"id":322,"isstartcaller":false,"calls":[982]},{"id":342,"isstartcaller":true,"calls":[322,374]},{"id":838,"isstartcaller":false,"calls":[]},{"id":579,"isstartcaller":false,"calls":[]},{"id":374,"isstartcaller":false,"calls":[122,661]},{"id":661,"isstartcaller":false,"calls":[149,838]},{"id":122,"isstartcaller":false,"calls":[838,353]}]
10,normal,854080286,0.1894255,42704014,0.009471275,50,[{"id":613,"isstartcaller":true,"calls":[309,965]},{"id":756,"isstartcaller":true,"calls":[398]},{"id":770,"isstartcaller":true,"calls":[]},{"id":383,"isstartcaller":false,"calls":[422,618]},{"id":618,"isstartcaller":false,"calls":[]},{"id":782,"isstartcaller":false,"calls":[309,309]},{"id":422,"isstartcaller":false,"calls":[618,965]},{"id":309,"isstartcaller":false,"calls":[618]},{"id":398,"isstartcaller":false,"calls":[]},{"id":965,"isstartcaller":false,"calls":[]}]
10,livelock,10887614476,2.424073,73071238,0.016268946,94,[{"id":273,"isstartcaller":false,"calls":[984,532]},{"id":836,"isstartcaller":true,"calls":[]},{"id":138,"isstartcaller":false,"calls":[273]},{"id":546,"isstartcaller":false,"calls":[]},{"id":468,"isstartcaller":true,"calls":[138]},{"id":532,"isstartcaller":false,"calls":[132]},{"id":984,"isstartcaller":false,"calls":[999]},{"id":999,"isstartcaller":false,"calls":[546]},{"id":132,"isstartcaller":false,"calls":[]},{"id":929,"isstartcaller":true,"calls":[]}]
10,normal,1556084108,0.30433676,42056327,0.008225318,4,[{"id":428,"isstartcaller":false,"calls":[380]},{"id":527,"isstartcaller":true,"calls":[]},{"id":935,"isstartcaller":true,"calls":[]},{"id":453,"isstartcaller":false,"calls":[558,428]},{"id":619,"isstartcaller":true,"calls":[690]},{"id":380,"isstartcaller":false,"calls":[690]},{"id":206,"isstartcaller":false,"calls":[690,562]},{"id":562,"isstartcaller":false,"calls":[]},{"id":558,"isstartcaller":false,"calls":[]},{"id":690,"isstartcaller":false,"calls":[453]}]
10,livelock,1202420172,0.29315045,42943578,0.010469659,108,[{"id":819,"isstartcaller":false,"calls":[]},{"id":265,"isstartcaller":false,"calls":[]},{"id":683,"isstartcaller":true,"calls":[496,125]},{"id":496,"isstartcaller":false,"calls":[265,635]},{"id":178,"isstartcaller":false,"calls":[]},{"id":125,"isstartcaller":false,"calls":[804]},{"id":711,"isstartcaller":true,"calls":[635,657]},{"id":635,"isstartcaller":false,"calls":[265,178]},{"id":657,"isstartcaller":false,"calls":[804,819]},{"id":804,"isstartcaller":false,"calls":[819]}]
10,livelock,1614057764,0.31012395,42475204,0.008161156,27,[{"id":532,"isstartcaller":false,"calls":[687,849]},{"id":713,"isstartcaller":true,"calls":[532,976]},{"id":629,"isstartcaller":false,"calls":[]},{"id":565,"isstartcaller":true,"calls":[532]},{"id":925,"isstartcaller":true,"calls":[]},{"id":687,"isstartcaller":false,"calls":[629,519]},{"id":849,"isstartcaller":false,"calls":[]},{"id":601,"isstartcaller":false,"calls":[532,849]},{"id":519,"isstartcaller":false,"calls":[]},{"id":976,"isstartcaller":false,"calls":[]}]
10,livelock,2420175886,0.47013998,42459226,0.00824807,24,[{"id":750,"isstartcaller":true,"calls":[765]},{"id":820,"isstartcaller":false,"calls":[]},{"id":674,"isstartcaller":false,"calls":[862]},{"id":576,"isstartcaller":true,"calls":[]},{"id":124,"isstartcaller":true,"calls":[862]},{"id":855,"isstartcaller":false,"calls":[674,765]},{"id":862,"isstartcaller":false,"calls":[]},{"id":999,"isstartcaller":false,"calls":[765,189]},{"id":765,"isstartcaller":false,"calls":[820,674]},{"id":189,"isstartcaller":false,"calls":[765,862]}]
10,livelock,4294349700,1.5532589,63152201,0.022842042,386,[{"id":440,"isstartcaller":true,"calls":[400]},{"id":663,"isstartcaller":false,"calls":[948,711]},{"id":400,"isstartcaller":false,"calls":[948]},{"id":649,"isstartcaller":true,"calls":[634,288]},{"id":634,"isstartcaller":false,"calls":[]},{"id":940,"isstartcaller":true,"calls":[400,663]},{"id":797,"isstartcaller":false,"calls":[]},{"id":948,"isstartcaller":false,"calls":[797]},{"id":288,"isstartcaller":false,"calls":[400,948]},{"id":711,"isstartcaller":false,"calls":[288]}]
10,normal,846413910,0.17225449,42320696,0.008612724,12,[{"id":917,"isstartcaller":false,"calls":[422,246]},{"id":422,"isstartcaller":false,"calls":[247,247]},{"id":246,"isstartcaller":false,"calls":[]},{"id":819,"isstartcaller":true,"calls":[246]},{"id":304,"isstartcaller":false,"calls":[917]},{"id":658,"isstartcaller":true,"calls":[713]},{"id":247,"isstartcaller":false,"calls":[713,917]},{"id":454,"isstartcaller":true,"calls":[917]},{"id":713,"isstartcaller":false,"calls":[295]},{"id":295,"isstartcaller":false,"calls":[304,422]}]
10,livelock,2415457216,3.7541046,65282627,0.10146229,2178,[{"id":335,"isstartcaller":false,"calls":[460,347]},{"id":432,"isstartcaller":true,"calls":[213,260]},{"id":213,"isstartcaller":false,"calls":[260,347]},{"id":659,"isstartcaller":true,"calls":[213]},{"id":961,"isstartcaller":false,"calls":[]},{"id":955,"isstartcaller":true,"calls":[460,397]},{"id":347,"isstartcaller":false,"calls":[]},{"id":397,"isstartcaller":false,"calls":[335,961]},{"id":260,"isstartcaller":false,"calls":[460,397]},{"id":460,"isstartcaller":false,"calls":[]}]
10,livelock,2248620264,0.82647425,44090593,0.016205378,204,[{"id":566,"isstartcaller":true,"calls":[182,442]},{"id":782,"isstartcaller":true,"calls":[709]},{"id":575,"isstartcaller":true,"calls":[724]},{"id":182,"isstartcaller":false,"calls":[709]},{"id":724,"isstartcaller":false,"calls":[442]},{"id":434,"isstartcaller":false,"calls":[]},{"id":709,"isstartcaller":false,"calls":[724,434]},{"id":442,"isstartcaller":false,"calls":[]},{"id":934,"isstartcaller":false,"calls":[709]},{"id":402,"isstartcaller":false,"calls":[709]}]
10,normal,1564630960,0.13408509,42287323,0.0036239214,4,[{"id":937,"isstartcaller":false,"calls":[731]},{"id":731,"isstartcaller":false,"calls":[941]},{"id":120,"isstartcaller":true,"calls":[]},{"id":155,"isstartcaller":true,"calls":[937,941]},{"id":527,"isstartcaller":true,"calls":[]},{"id":655,"isstartcaller":false,"calls":[]},{"id":941,"isstartcaller":false,"calls":[937,147]},{"id":147,"isstartcaller":false,"calls":[]},{"id":549,"isstartcaller":false,"calls":[]},{"id":115,"isstartcaller":false,"calls":[549]}]
10,livelock,2357596964,0.2706823,42865399,0.0049214964,72,[{"id":168,"isstartcaller":false,"calls":[]},{"id":593,"isstartcaller":true,"calls":[670]},{"id":905,"isstartcaller":true,"calls":[168,104]},{"id":104,"isstartcaller":false,"calls":[664]},{"id":338,"isstartcaller":false,"calls":[]},{"id":664,"isstartcaller":false,"calls":[]},{"id":330,"isstartcaller":true,"calls":[664,670]},{"id":185,"isstartcaller":false,"calls":[338,664]},{"id":670,"isstartcaller":false,"calls":[]},{"id":797,"isstartcaller":false,"calls":[338]}]
10,deadloop,916099456,0.084526405,33929609,0.0031306075,30,[{"id":203,"isstartcaller":false,"calls":[150,386]},{"id":857,"isstartcaller":false,"calls":[150]},{"id":303,"isstartcaller":true,"calls":[386]},{"id":799,"isstartcaller":false,"calls":[857]},{"id":386,"isstartcaller":false,"calls":[360]},{"id":360,"isstartcaller":false,"calls":[857,203]},{"id":990,"isstartcaller":false,"calls":[150,799]},{"id":201,"isstartcaller":true,"calls":[990,799]},{"id":150,"isstartcaller":false,"calls":[360]},{"id":132,"isstartcaller":true,"calls":[150,360]}]
10,livelock,5307909784,1.058315,62445997,0.012450765,40,[{"id":350,"isstartcaller":true,"calls":[]},{"id":353,"isstartcaller":false,"calls":[]},{"id":468,"isstartcaller":true,"calls":[]},{"id":831,"isstartcaller":true,"calls":[607,638]},{"id":567,"isstartcaller":false,"calls":[353]},{"id":607,"isstartcaller":false,"calls":[]},{"id":643,"isstartcaller":false,"calls":[567]},{"id":414,"isstartcaller":false,"calls":[]},{"id":359,"isstartcaller":false,"calls":[567]},{"id":638,"isstartcaller":false,"calls":[]}]
10,livelock,7593380098,1.2361317,66029392,0.010748971,38,[{"id":244,"isstartcaller":true,"calls":[162]},{"id":557,"isstartcaller":false,"calls":[]},{"id":664,"isstartcaller":false,"calls":[]},{"id":866,"isstartcaller":false,"calls":[162]},{"id":162,"isstartcaller":false,"calls":[557]},{"id":725,"isstartcaller":true,"calls":[]},{"id":318,"isstartcaller":false,"calls":[664,687]},{"id":700,"isstartcaller":true,"calls":[687,162]},{"id":687,"isstartcaller":false,"calls":[866]},{"id":994,"isstartcaller":false,"calls":[318]}]
10,deadloop,340267572,0.095095195,34026757,0.00950952,50,[{"id":916,"isstartcaller":false,"calls":[587,347]},{"id":347,"isstartcaller":false,"calls":[493,815]},{"id":493,"isstartcaller":false,"calls":[456,789]},{"id":456,"isstartcaller":false,"calls":[815]},{"id":360,"isstartcaller":false,"calls":[493]},{"id":564,"isstartcaller":true,"calls":[347,916]},{"id":815,"isstartcaller":false,"calls":[117]},{"id":117,"isstartcaller":false,"calls":[587,360]},{"id":587,"isstartcaller":false,"calls":[456,360]},{"id":789,"isstartcaller":false,"calls":[587,117]}]
10,livelock,13963796832,2.1159258,76724158,0.011625966,69,[{"id":853,"isstartcaller":true,"calls":[]},{"id":750,"isstartcaller":false,"calls":[]},{"id":226,"isstartcaller":false,"calls":[]},{"id":968,"isstartcaller":false,"calls":[433,610]},{"id":433,"isstartcaller":false,"calls":[226]},{"id":764,"isstartcaller":true,"calls":[226,968]},{"id":642,"isstartcaller":true,"calls":[]},{"id":993,"isstartcaller":false,"calls":[]},{"id":610,"isstartcaller":false,"calls":[]},{"id":500,"isstartcaller":false,"calls":[750]}]
10,livelock,2804595954,0.8779023,53934538,0.016882736,215,[{"id":657,"isstartcaller":false,"calls":[124]},{"id":124,"isstartcaller":false,"calls":[]},{"id":353,"isstartcaller":false,"calls":[657]},{"id":261,"isstartcaller":true,"calls":[690,657]},{"id":379,"isstartcaller":true,"calls":[353,409]},{"id":690,"isstartcaller":false,"calls":[177,177]},{"id":177,"isstartcaller":false,"calls":[]},{"id":409,"isstartcaller":false,"calls":[657]},{"id":248,"isstartcaller":true,"calls":[353]},{"id":844,"isstartcaller":false,"calls":[]}]
10,livelock,1568346348,0.287714,42387739,0.007776054,17,[{"id":868,"isstartcaller":false,"calls":[]},{"id":303,"isstartcaller":false,"calls":[837,484]},{"id":561,"isstartcaller":true,"calls":[]},{"id":380,"isstartcaller":false,"calls":[]},{"id":971,"isstartcaller":true,"calls":[595,868]},{"id":426,"isstartcaller":true,"calls":[303]},{"id":484,"isstartcaller":false,"calls":[]},{"id":835,"isstartcaller":false,"calls":[380,380]},{"id":837,"isstartcaller":false,"calls":[]},{"id":595,"isstartcaller":false,"calls":[484]}]
10,normal,2328160750,0.36485153,51736906,0.008107812,18,[{"id":889,"isstartcaller":false,"calls":[373,171]},{"id":718,"isstartcaller":true,"calls":[994]},{"id":475,"isstartcaller":false,"calls":[889]},{"id":342,"isstartcaller":false,"calls":[889,475]},{"id":397,"isstartcaller":true,"calls":[]},{"id":994,"isstartcaller":false,"calls":[]},{"id":343,"isstartcaller":true,"calls":[827,475]},{"id":171,"isstartcaller":false,"calls":[994,475]},{"id":373,"isstartcaller":false,"calls":[]},{"id":827,"isstartcaller":false,"calls":[342]}]
10,normal,719047386,0.11531681,42296905,0.0067833415,7,[{"id":276,"isstartcaller":false,"calls":[427,180]},{"id":518,"isstartcaller":false,"calls":[276,760]},{"id":280,"isstartcaller":false,"calls":[710,746]},{"id":427,"isstartcaller":false,"calls":[282,280]},{"id":328,"isstartcaller":true,"calls":[760]},{"id":710,"isstartcaller":false,"calls":[180,518]},{"id":282,"isstartcaller":false,"calls":[]},{"id":180,"isstartcaller":false,"calls":[746,760]},{"id":760,"isstartcaller":false,"calls":[]},{"id":746,"isstartcaller":false,"calls":[276]}]
10,livelock,2918403444,0.3430564,58368069,0.0068611284,104,[{"id":288,"isstartcaller":false,"calls":[143]},{"id":713,"isstartcaller":false,"calls":[]},{"id":753,"isstartcaller":false,"calls":[288]},{"id":311,"isstartcaller":true,"calls":[495,753]},{"id":990,"isstartcaller":false,"calls":[753]},{"id":143,"isstartcaller":false,"calls":[713]},{"id":540,"isstartcaller":true,"calls":[753,990]},{"id":495,"isstartcaller":false,"calls":[288]},{"id":107,"isstartcaller":true,"calls":[]},{"id":736,"isstartcaller":false,"calls":[]}]
10,normal,339550330,0.0316215,42443791,0.0039526876,36,[{"id":863,"isstartcaller":false,"calls":[]},{"id":955,"isstartcaller":false,"calls":[780]},{"id":781,"isstartcaller":true,"calls":[392]},{"id":296,"isstartcaller":false,"calls":[432]},{"id":392,"isstartcaller":false,"calls":[389,998]},{"id":780,"isstartcaller":false,"calls":[]},{"id":143,"isstartcaller":false,"calls":[955]},{"id":389,"isstartcaller":false,"calls":[432,296]},{"id":998,"isstartcaller":false,"calls":[143]},{"id":432,"isstartcaller":false,"calls":[143,863]}]
10,livelock,6913305894,1.0987166,69133059,0.010987166,286,[{"id":539,"isstartcaller":false,"calls":[484,484]},{"id":375,"isstartcaller":true,"calls":[]},{"id":986,"isstartcaller":false,"calls":[]},{"id":577,"isstartcaller":true,"calls":[821]},{"id":484,"isstartcaller":false,"calls":[]},{"id":728,"isstartcaller":false,"calls":[817]},{"id":821,"isstartcaller":false,"calls":[539]},{"id":817,"isstartcaller":false,"calls":[]},{"id":808,"isstartcaller":true,"calls":[986,728]},{"id":832,"isstartcaller":false,"calls":[484]}]
10,normal,2371821706,0.32634434,59295543,0.008158608,29,[{"id":510,"isstartcaller":true,"calls":[477,477]},{"id":972,"isstartcaller":false,"calls":[635,886]},{"id":452,"isstartcaller":false,"calls":[]},{"id":274,"isstartcaller":false,"calls":[]},{"id":886,"isstartcaller":false,"calls":[604]},{"id":604,"isstartcaller":false,"calls":[477,274]},{"id":635,"isstartcaller":false,"calls":[]},{"id":477,"isstartcaller":false,"calls":[972]},{"id":136,"isstartcaller":true,"calls":[452]},{"id":597,"isstartcaller":true,"calls":[274,477]}]
