§Õ≈—¡πÏ1,st,§Õ≈—¡πÏ3,§Õ≈—¡πÏ4,§Õ≈—¡πÏ5,§Õ≈—¡πÏ6,§Õ≈—¡πÏ7
20,livelock,2754260540,1.2881303,61205790,0.028625118,360,[{"id":148,"isstartcaller":true,"calls":[760]},{"id":562,"isstartcaller":false,"calls":[625]},{"id":625,"isstartcaller":false,"calls":[419]},{"id":866,"isstartcaller":true,"calls":[214,833]},{"id":833,"isstartcaller":false,"calls":[]},{"id":843,"isstartcaller":true,"calls":[]},{"id":272,"isstartcaller":false,"calls":[562]},{"id":216,"isstartcaller":false,"calls":[629]},{"id":831,"isstartcaller":false,"calls":[980]},{"id":980,"isstartcaller":false,"calls":[214,862]},{"id":419,"isstartcaller":false,"calls":[]},{"id":214,"isstartcaller":false,"calls":[831]},{"id":629,"isstartcaller":false,"calls":[]},{"id":166,"isstartcaller":false,"calls":[419,833]},{"id":707,"isstartcaller":false,"calls":[562,151]},{"id":566,"isstartcaller":false,"calls":[]},{"id":862,"isstartcaller":false,"calls":[]},{"id":585,"isstartcaller":false,"calls":[707]},{"id":760,"isstartcaller":false,"calls":[707]},{"id":151,"isstartcaller":false,"calls":[166,833]}]
20,normal,2875111404,0.81343454,56374733,0.015949696,30,[{"id":372,"isstartcaller":true,"calls":[]},{"id":468,"isstartcaller":false,"calls":[857,214]},{"id":454,"isstartcaller":true,"calls":[]},{"id":389,"isstartcaller":true,"calls":[629,828]},{"id":532,"isstartcaller":false,"calls":[]},{"id":857,"isstartcaller":false,"calls":[168,168]},{"id":322,"isstartcaller":false,"calls":[]},{"id":461,"isstartcaller":false,"calls":[441]},{"id":185,"isstartcaller":false,"calls":[322]},{"id":168,"isstartcaller":false,"calls":[]},{"id":441,"isstartcaller":false,"calls":[795,629]},{"id":124,"isstartcaller":false,"calls":[828,322]},{"id":214,"isstartcaller":false,"calls":[]},{"id":795,"isstartcaller":false,"calls":[468,629]},{"id":125,"isstartcaller":false,"calls":[795,857]},{"id":640,"isstartcaller":false,"calls":[214]},{"id":828,"isstartcaller":false,"calls":[]},{"id":629,"isstartcaller":false,"calls":[]},{"id":320,"isstartcaller":false,"calls":[]},{"id":870,"isstartcaller":false,"calls":[]}]
20,normal,2829408950,0.86144155,56588179,0.01722883,32,[{"id":450,"isstartcaller":false,"calls":[]},{"id":624,"isstartcaller":true,"calls":[444]},{"id":279,"isstartcaller":true,"calls":[]},{"id":444,"isstartcaller":false,"calls":[450,298]},{"id":355,"isstartcaller":false,"calls":[]},{"id":750,"isstartcaller":false,"calls":[298]},{"id":388,"isstartcaller":false,"calls":[995,722]},{"id":797,"isstartcaller":true,"calls":[]},{"id":683,"isstartcaller":false,"calls":[890]},{"id":995,"isstartcaller":false,"calls":[355]},{"id":181,"isstartcaller":false,"calls":[]},{"id":386,"isstartcaller":false,"calls":[129,388]},{"id":111,"isstartcaller":false,"calls":[]},{"id":129,"isstartcaller":false,"calls":[683,823]},{"id":722,"isstartcaller":false,"calls":[823]},{"id":545,"isstartcaller":false,"calls":[386]},{"id":890,"isstartcaller":false,"calls":[]},{"id":823,"isstartcaller":false,"calls":[450]},{"id":962,"isstartcaller":false,"calls":[750,683]},{"id":298,"isstartcaller":false,"calls":[890]}]
20,normal,2829992192,0.8358941,56599844,0.016717883,45,[{"id":386,"isstartcaller":false,"calls":[881,245]},{"id":700,"isstartcaller":false,"calls":[277]},{"id":243,"isstartcaller":false,"calls":[742,840]},{"id":674,"isstartcaller":true,"calls":[]},{"id":707,"isstartcaller":false,"calls":[]},{"id":221,"isstartcaller":true,"calls":[386]},{"id":316,"isstartcaller":true,"calls":[]},{"id":683,"isstartcaller":false,"calls":[134]},{"id":277,"isstartcaller":false,"calls":[]},{"id":881,"isstartcaller":false,"calls":[]},{"id":742,"isstartcaller":false,"calls":[]},{"id":539,"isstartcaller":false,"calls":[707,386]},{"id":840,"isstartcaller":false,"calls":[]},{"id":447,"isstartcaller":false,"calls":[658]},{"id":658,"isstartcaller":false,"calls":[243]},{"id":245,"isstartcaller":false,"calls":[881,134]},{"id":134,"isstartcaller":false,"calls":[]},{"id":631,"isstartcaller":false,"calls":[277,700]},{"id":766,"isstartcaller":false,"calls":[]},{"id":829,"isstartcaller":false,"calls":[658,631]}]
20,livelock,294476120,0.1104428,58895224,0.022088561,181,[{"id":949,"isstartcaller":false,"calls":[359]},{"id":808,"isstartcaller":false,"calls":[846]},{"id":359,"isstartcaller":false,"calls":[]},{"id":282,"isstartcaller":false,"calls":[484]},{"id":991,"isstartcaller":true,"calls":[764,494]},{"id":846,"isstartcaller":false,"calls":[617]},{"id":361,"isstartcaller":false,"calls":[359]},{"id":617,"isstartcaller":false,"calls":[361,668]},{"id":620,"isstartcaller":true,"calls":[359]},{"id":494,"isstartcaller":false,"calls":[]},{"id":381,"isstartcaller":true,"calls":[]},{"id":668,"isstartcaller":false,"calls":[361,282]},{"id":195,"isstartcaller":false,"calls":[764]},{"id":612,"isstartcaller":false,"calls":[808,808]},{"id":764,"isstartcaller":false,"calls":[612]},{"id":228,"isstartcaller":false,"calls":[]},{"id":983,"isstartcaller":false,"calls":[808]},{"id":845,"isstartcaller":false,"calls":[949]},{"id":231,"isstartcaller":false,"calls":[359,282]},{"id":484,"isstartcaller":false,"calls":[231]}]
20,normal,5733852820,1.653933,56214243,0.01621503,11,[{"id":910,"isstartcaller":false,"calls":[694]},{"id":393,"isstartcaller":false,"calls":[]},{"id":636,"isstartcaller":true,"calls":[]},{"id":911,"isstartcaller":true,"calls":[]},{"id":901,"isstartcaller":false,"calls":[269]},{"id":449,"isstartcaller":false,"calls":[269]},{"id":563,"isstartcaller":true,"calls":[]},{"id":269,"isstartcaller":false,"calls":[604]},{"id":776,"isstartcaller":false,"calls":[509]},{"id":368,"isstartcaller":false,"calls":[393]},{"id":933,"isstartcaller":false,"calls":[449]},{"id":509,"isstartcaller":false,"calls":[464]},{"id":295,"isstartcaller":false,"calls":[]},{"id":255,"isstartcaller":false,"calls":[]},{"id":604,"isstartcaller":false,"calls":[901,509]},{"id":464,"isstartcaller":false,"calls":[910,933]},{"id":170,"isstartcaller":false,"calls":[]},{"id":108,"isstartcaller":false,"calls":[509,255]},{"id":694,"isstartcaller":false,"calls":[368,604]},{"id":706,"isstartcaller":false,"calls":[449,368]}]
20,normal,2699202542,0.86205906,57429841,0.018341683,115,[{"id":742,"isstartcaller":true,"calls":[498]},{"id":732,"isstartcaller":true,"calls":[178]},{"id":606,"isstartcaller":true,"calls":[520,520]},{"id":734,"isstartcaller":false,"calls":[]},{"id":486,"isstartcaller":false,"calls":[]},{"id":649,"isstartcaller":false,"calls":[]},{"id":417,"isstartcaller":false,"calls":[]},{"id":498,"isstartcaller":false,"calls":[]},{"id":984,"isstartcaller":false,"calls":[178]},{"id":134,"isstartcaller":false,"calls":[]},{"id":209,"isstartcaller":false,"calls":[670,178]},{"id":979,"isstartcaller":false,"calls":[713]},{"id":205,"isstartcaller":false,"calls":[979]},{"id":670,"isstartcaller":false,"calls":[734,520]},{"id":713,"isstartcaller":false,"calls":[]},{"id":693,"isstartcaller":false,"calls":[]},{"id":914,"isstartcaller":false,"calls":[205]},{"id":520,"isstartcaller":false,"calls":[649]},{"id":178,"isstartcaller":false,"calls":[]},{"id":628,"isstartcaller":false,"calls":[417,178]}]
20,livelock,2697616950,1.2747834,61309476,0.02897235,403,[{"id":889,"isstartcaller":true,"calls":[228]},{"id":570,"isstartcaller":false,"calls":[]},{"id":368,"isstartcaller":false,"calls":[]},{"id":544,"isstartcaller":false,"calls":[368]},{"id":271,"isstartcaller":false,"calls":[970]},{"id":213,"isstartcaller":true,"calls":[938]},{"id":439,"isstartcaller":false,"calls":[314,570]},{"id":174,"isstartcaller":true,"calls":[347,970]},{"id":207,"isstartcaller":false,"calls":[544]},{"id":228,"isstartcaller":false,"calls":[912,314]},{"id":912,"isstartcaller":false,"calls":[368]},{"id":938,"isstartcaller":false,"calls":[]},{"id":347,"isstartcaller":false,"calls":[970,938]},{"id":695,"isstartcaller":false,"calls":[271,811]},{"id":811,"isstartcaller":false,"calls":[544]},{"id":165,"isstartcaller":false,"calls":[439]},{"id":143,"isstartcaller":false,"calls":[]},{"id":970,"isstartcaller":false,"calls":[]},{"id":310,"isstartcaller":false,"calls":[695]},{"id":314,"isstartcaller":false,"calls":[970]}]
20,normal,2811365490,0.9010361,57374806,0.018388491,120,[{"id":798,"isstartcaller":false,"calls":[640,117]},{"id":640,"isstartcaller":false,"calls":[]},{"id":186,"isstartcaller":false,"calls":[998,475]},{"id":711,"isstartcaller":true,"calls":[678]},{"id":577,"isstartcaller":true,"calls":[]},{"id":659,"isstartcaller":true,"calls":[798]},{"id":468,"isstartcaller":false,"calls":[279,437]},{"id":437,"isstartcaller":false,"calls":[]},{"id":341,"isstartcaller":false,"calls":[540,186]},{"id":159,"isstartcaller":false,"calls":[327]},{"id":678,"isstartcaller":false,"calls":[]},{"id":327,"isstartcaller":false,"calls":[279]},{"id":117,"isstartcaller":false,"calls":[468]},{"id":279,"isstartcaller":false,"calls":[]},{"id":713,"isstartcaller":false,"calls":[]},{"id":540,"isstartcaller":false,"calls":[]},{"id":870,"isstartcaller":false,"calls":[341,475]},{"id":998,"isstartcaller":false,"calls":[341]},{"id":475,"isstartcaller":false,"calls":[159,117]},{"id":531,"isstartcaller":false,"calls":[]}]
20,normal,2839567056,0.9078548,56791341,0.018157097,52,[{"id":442,"isstartcaller":true,"calls":[808]},{"id":238,"isstartcaller":false,"calls":[]},{"id":443,"isstartcaller":true,"calls":[822,447]},{"id":141,"isstartcaller":true,"calls":[]},{"id":477,"isstartcaller":false,"calls":[942]},{"id":822,"isstartcaller":false,"calls":[255]},{"id":119,"isstartcaller":false,"calls":[412]},{"id":632,"isstartcaller":false,"calls":[822,919]},{"id":447,"isstartcaller":false,"calls":[]},{"id":919,"isstartcaller":false,"calls":[756]},{"id":255,"isstartcaller":false,"calls":[]},{"id":531,"isstartcaller":false,"calls":[]},{"id":942,"isstartcaller":false,"calls":[]},{"id":225,"isstartcaller":false,"calls":[632,255]},{"id":808,"isstartcaller":false,"calls":[]},{"id":250,"isstartcaller":false,"calls":[238]},{"id":231,"isstartcaller":false,"calls":[255]},{"id":412,"isstartcaller":false,"calls":[919]},{"id":560,"isstartcaller":false,"calls":[632]},{"id":756,"isstartcaller":false,"calls":[]}]
20,normal,2905331488,1.0144125,58106630,0.020288251,172,[{"id":868,"isstartcaller":false,"calls":[]},{"id":617,"isstartcaller":false,"calls":[756,746]},{"id":607,"isstartcaller":true,"calls":[851]},{"id":831,"isstartcaller":false,"calls":[362,868]},{"id":248,"isstartcaller":false,"calls":[900]},{"id":851,"isstartcaller":false,"calls":[]},{"id":539,"isstartcaller":true,"calls":[]},{"id":900,"isstartcaller":false,"calls":[]},{"id":404,"isstartcaller":true,"calls":[617,831]},{"id":756,"isstartcaller":false,"calls":[]},{"id":362,"isstartcaller":false,"calls":[701]},{"id":529,"isstartcaller":false,"calls":[701,746]},{"id":406,"isstartcaller":false,"calls":[248,529]},{"id":370,"isstartcaller":false,"calls":[529]},{"id":531,"isstartcaller":false,"calls":[868,868]},{"id":975,"isstartcaller":false,"calls":[]},{"id":205,"isstartcaller":false,"calls":[]},{"id":746,"isstartcaller":false,"calls":[218,248]},{"id":218,"isstartcaller":false,"calls":[248,701]},{"id":701,"isstartcaller":false,"calls":[]}]
20,normal,7979122922,3.4209213,73880768,0.031675197,28,[{"id":723,"isstartcaller":true,"calls":[263,263]},{"id":866,"isstartcaller":false,"calls":[381]},{"id":263,"isstartcaller":false,"calls":[864]},{"id":256,"isstartcaller":false,"calls":[865,329]},{"id":381,"isstartcaller":false,"calls":[109,256]},{"id":818,"isstartcaller":true,"calls":[]},{"id":734,"isstartcaller":false,"calls":[866]},{"id":865,"isstartcaller":false,"calls":[]},{"id":826,"isstartcaller":true,"calls":[381,625]},{"id":654,"isstartcaller":false,"calls":[734,865]},{"id":625,"isstartcaller":false,"calls":[865]},{"id":109,"isstartcaller":false,"calls":[]},{"id":864,"isstartcaller":false,"calls":[]},{"id":713,"isstartcaller":false,"calls":[]},{"id":955,"isstartcaller":false,"calls":[]},{"id":198,"isstartcaller":false,"calls":[109]},{"id":742,"isstartcaller":false,"calls":[198,256]},{"id":631,"isstartcaller":false,"calls":[864,654]},{"id":824,"isstartcaller":false,"calls":[]},{"id":329,"isstartcaller":false,"calls":[654,625]}]
20,livelock,6590504668,3.4685607,75752927,0.039868515,41,[{"id":999,"isstartcaller":true,"calls":[]},{"id":397,"isstartcaller":true,"calls":[340]},{"id":101,"isstartcaller":false,"calls":[]},{"id":888,"isstartcaller":false,"calls":[]},{"id":604,"isstartcaller":true,"calls":[219,312]},{"id":120,"isstartcaller":false,"calls":[215]},{"id":739,"isstartcaller":false,"calls":[215]},{"id":742,"isstartcaller":false,"calls":[]},{"id":215,"isstartcaller":false,"calls":[888]},{"id":159,"isstartcaller":false,"calls":[784,479]},{"id":546,"isstartcaller":false,"calls":[888]},{"id":762,"isstartcaller":false,"calls":[]},{"id":312,"isstartcaller":false,"calls":[340,159]},{"id":340,"isstartcaller":false,"calls":[784,101]},{"id":784,"isstartcaller":false,"calls":[]},{"id":922,"isstartcaller":false,"calls":[]},{"id":219,"isstartcaller":false,"calls":[101,215]},{"id":840,"isstartcaller":false,"calls":[]},{"id":591,"isstartcaller":false,"calls":[215]},{"id":479,"isstartcaller":false,"calls":[739,888]}]
20,livelock,9072278538,7.4925222,78209298,0.06459071,522,[{"id":361,"isstartcaller":false,"calls":[]},{"id":171,"isstartcaller":false,"calls":[]},{"id":774,"isstartcaller":true,"calls":[854,359]},{"id":941,"isstartcaller":true,"calls":[623]},{"id":725,"isstartcaller":false,"calls":[897,379]},{"id":623,"isstartcaller":false,"calls":[171,379]},{"id":854,"isstartcaller":false,"calls":[379,171]},{"id":229,"isstartcaller":true,"calls":[183]},{"id":157,"isstartcaller":false,"calls":[764,246]},{"id":246,"isstartcaller":false,"calls":[]},{"id":445,"isstartcaller":false,"calls":[361]},{"id":897,"isstartcaller":false,"calls":[]},{"id":320,"isstartcaller":false,"calls":[171]},{"id":379,"isstartcaller":false,"calls":[]},{"id":447,"isstartcaller":false,"calls":[725]},{"id":326,"isstartcaller":false,"calls":[]},{"id":764,"isstartcaller":false,"calls":[326,171]},{"id":122,"isstartcaller":false,"calls":[447,359]},{"id":183,"isstartcaller":false,"calls":[359,122]},{"id":359,"isstartcaller":false,"calls":[]}]
20,livelock,19559048188,5.601043,106880045,0.030606793,99,[{"id":496,"isstartcaller":true,"calls":[503,457]},{"id":452,"isstartcaller":true,"calls":[440,866]},{"id":751,"isstartcaller":false,"calls":[712,503]},{"id":866,"isstartcaller":false,"calls":[881]},{"id":457,"isstartcaller":false,"calls":[756]},{"id":438,"isstartcaller":false,"calls":[897]},{"id":440,"isstartcaller":false,"calls":[751,618]},{"id":353,"isstartcaller":true,"calls":[119,881]},{"id":590,"isstartcaller":false,"calls":[197,751]},{"id":756,"isstartcaller":false,"calls":[897,304]},{"id":119,"isstartcaller":false,"calls":[197,751]},{"id":618,"isstartcaller":false,"calls":[438,503]},{"id":712,"isstartcaller":false,"calls":[881]},{"id":478,"isstartcaller":false,"calls":[197,197]},{"id":304,"isstartcaller":false,"calls":[618]},{"id":837,"isstartcaller":false,"calls":[756]},{"id":197,"isstartcaller":false,"calls":[]},{"id":897,"isstartcaller":false,"calls":[]},{"id":503,"isstartcaller":false,"calls":[837,590]},{"id":881,"isstartcaller":false,"calls":[897]}]
20,deadloop,619866818,0.17907888,68874091,0.019897653,54,[{"id":788,"isstartcaller":false,"calls":[]},{"id":695,"isstartcaller":false,"calls":[268,686]},{"id":891,"isstartcaller":false,"calls":[861,475]},{"id":551,"isstartcaller":false,"calls":[695,684]},{"id":453,"isstartcaller":false,"calls":[999]},{"id":139,"isstartcaller":true,"calls":[453]},{"id":686,"isstartcaller":false,"calls":[119,551]},{"id":999,"isstartcaller":false,"calls":[878,686]},{"id":684,"isstartcaller":false,"calls":[119,788]},{"id":878,"isstartcaller":false,"calls":[]},{"id":475,"isstartcaller":false,"calls":[695,643]},{"id":343,"isstartcaller":true,"calls":[119]},{"id":643,"isstartcaller":false,"calls":[]},{"id":577,"isstartcaller":true,"calls":[506,891]},{"id":798,"isstartcaller":false,"calls":[788]},{"id":119,"isstartcaller":false,"calls":[695]},{"id":506,"isstartcaller":false,"calls":[891]},{"id":268,"isstartcaller":false,"calls":[119]},{"id":861,"isstartcaller":false,"calls":[119]},{"id":811,"isstartcaller":false,"calls":[]}]
20,normal,2227389148,1.1765214,55684729,0.029413035,5,[{"id":304,"isstartcaller":true,"calls":[]},{"id":751,"isstartcaller":false,"calls":[832]},{"id":380,"isstartcaller":false,"calls":[]},{"id":391,"isstartcaller":false,"calls":[780]},{"id":750,"isstartcaller":true,"calls":[751]},{"id":780,"isstartcaller":false,"calls":[492,751]},{"id":755,"isstartcaller":false,"calls":[256,780]},{"id":492,"isstartcaller":false,"calls":[166,380]},{"id":256,"isstartcaller":false,"calls":[438]},{"id":337,"isstartcaller":false,"calls":[391]},{"id":356,"isstartcaller":false,"calls":[]},{"id":166,"isstartcaller":false,"calls":[903]},{"id":903,"isstartcaller":false,"calls":[356]},{"id":832,"isstartcaller":false,"calls":[492,337]},{"id":883,"isstartcaller":true,"calls":[755,832]},{"id":744,"isstartcaller":false,"calls":[453]},{"id":453,"isstartcaller":false,"calls":[]},{"id":438,"isstartcaller":false,"calls":[]},{"id":331,"isstartcaller":false,"calls":[391]},{"id":776,"isstartcaller":false,"calls":[780]}]
20,normal,7032823198,2.9903362,77283771,0.032860838,39,[{"id":586,"isstartcaller":false,"calls":[391]},{"id":391,"isstartcaller":false,"calls":[]},{"id":634,"isstartcaller":false,"calls":[849,531]},{"id":256,"isstartcaller":false,"calls":[719,531]},{"id":849,"isstartcaller":false,"calls":[719]},{"id":619,"isstartcaller":false,"calls":[]},{"id":762,"isstartcaller":true,"calls":[909,268]},{"id":897,"isstartcaller":false,"calls":[]},{"id":909,"isstartcaller":false,"calls":[531]},{"id":549,"isstartcaller":false,"calls":[515]},{"id":559,"isstartcaller":true,"calls":[]},{"id":525,"isstartcaller":false,"calls":[586,634]},{"id":719,"isstartcaller":false,"calls":[619,295]},{"id":531,"isstartcaller":false,"calls":[525,549]},{"id":515,"isstartcaller":false,"calls":[]},{"id":268,"isstartcaller":false,"calls":[]},{"id":247,"isstartcaller":true,"calls":[531,256]},{"id":953,"isstartcaller":false,"calls":[897,897]},{"id":295,"isstartcaller":false,"calls":[]},{"id":288,"isstartcaller":false,"calls":[256,525]}]
20,livelock,102601370140,61.840153,109383124,0.06592767,148,[{"id":224,"isstartcaller":true,"calls":[]},{"id":858,"isstartcaller":true,"calls":[152,665]},{"id":260,"isstartcaller":false,"calls":[114]},{"id":727,"isstartcaller":true,"calls":[]},{"id":785,"isstartcaller":false,"calls":[]},{"id":152,"isstartcaller":false,"calls":[446]},{"id":522,"isstartcaller":false,"calls":[198]},{"id":810,"isstartcaller":false,"calls":[152]},{"id":247,"isstartcaller":false,"calls":[849]},{"id":938,"isstartcaller":false,"calls":[247]},{"id":665,"isstartcaller":false,"calls":[247,849]},{"id":887,"isstartcaller":false,"calls":[260,849]},{"id":114,"isstartcaller":false,"calls":[434,446]},{"id":434,"isstartcaller":false,"calls":[152]},{"id":849,"isstartcaller":false,"calls":[522]},{"id":392,"isstartcaller":false,"calls":[]},{"id":732,"isstartcaller":false,"calls":[]},{"id":932,"isstartcaller":false,"calls":[]},{"id":198,"isstartcaller":false,"calls":[434,434]},{"id":446,"isstartcaller":false,"calls":[]}]
20,livelock,14270932842,10.447323,88639334,0.064890206,210,[{"id":946,"isstartcaller":false,"calls":[665]},{"id":407,"isstartcaller":false,"calls":[]},{"id":734,"isstartcaller":false,"calls":[]},{"id":582,"isstartcaller":true,"calls":[315,469]},{"id":663,"isstartcaller":true,"calls":[]},{"id":562,"isstartcaller":true,"calls":[573]},{"id":315,"isstartcaller":false,"calls":[]},{"id":665,"isstartcaller":false,"calls":[749,482]},{"id":749,"isstartcaller":false,"calls":[469,407]},{"id":158,"isstartcaller":false,"calls":[482,206]},{"id":482,"isstartcaller":false,"calls":[]},{"id":573,"isstartcaller":false,"calls":[734,472]},{"id":206,"isstartcaller":false,"calls":[]},{"id":865,"isstartcaller":false,"calls":[]},{"id":534,"isstartcaller":false,"calls":[469]},{"id":990,"isstartcaller":false,"calls":[905,407]},{"id":905,"isstartcaller":false,"calls":[946,865]},{"id":469,"isstartcaller":false,"calls":[407]},{"id":267,"isstartcaller":false,"calls":[315,158]},{"id":472,"isstartcaller":false,"calls":[]}]
20,livelock,13205868642,7.274666,78606361,0.043301582,96,[{"id":769,"isstartcaller":true,"calls":[977]},{"id":900,"isstartcaller":false,"calls":[]},{"id":213,"isstartcaller":false,"calls":[]},{"id":875,"isstartcaller":true,"calls":[936,622]},{"id":936,"isstartcaller":false,"calls":[900,274]},{"id":894,"isstartcaller":true,"calls":[]},{"id":450,"isstartcaller":false,"calls":[977]},{"id":399,"isstartcaller":false,"calls":[200,810]},{"id":977,"isstartcaller":false,"calls":[200]},{"id":200,"isstartcaller":false,"calls":[936,274]},{"id":868,"isstartcaller":false,"calls":[213]},{"id":810,"isstartcaller":false,"calls":[125,936]},{"id":622,"isstartcaller":false,"calls":[200]},{"id":696,"isstartcaller":false,"calls":[810]},{"id":549,"isstartcaller":false,"calls":[728]},{"id":161,"isstartcaller":false,"calls":[728,696]},{"id":291,"isstartcaller":false,"calls":[213]},{"id":125,"isstartcaller":false,"calls":[274]},{"id":728,"isstartcaller":false,"calls":[]},{"id":274,"isstartcaller":false,"calls":[]}]
20,normal,7979023854,2.2860072,73879850,0.021166733,28,[{"id":723,"isstartcaller":true,"calls":[263,263]},{"id":866,"isstartcaller":false,"calls":[381]},{"id":263,"isstartcaller":false,"calls":[864]},{"id":256,"isstartcaller":false,"calls":[865,329]},{"id":381,"isstartcaller":false,"calls":[109,256]},{"id":818,"isstartcaller":true,"calls":[]},{"id":734,"isstartcaller":false,"calls":[866]},{"id":865,"isstartcaller":false,"calls":[]},{"id":826,"isstartcaller":true,"calls":[381,625]},{"id":654,"isstartcaller":false,"calls":[734,865]},{"id":625,"isstartcaller":false,"calls":[865]},{"id":109,"isstartcaller":false,"calls":[]},{"id":864,"isstartcaller":false,"calls":[]},{"id":713,"isstartcaller":false,"calls":[]},{"id":955,"isstartcaller":false,"calls":[]},{"id":198,"isstartcaller":false,"calls":[109]},{"id":742,"isstartcaller":false,"calls":[198,256]},{"id":631,"isstartcaller":false,"calls":[864,654]},{"id":824,"isstartcaller":false,"calls":[]},{"id":329,"isstartcaller":false,"calls":[654,625]}]
20,livelock,6590426350,1.9593,75752027,0.02252069,41,[{"id":999,"isstartcaller":true,"calls":[]},{"id":397,"isstartcaller":true,"calls":[340]},{"id":101,"isstartcaller":false,"calls":[]},{"id":888,"isstartcaller":false,"calls":[]},{"id":604,"isstartcaller":true,"calls":[219,312]},{"id":120,"isstartcaller":false,"calls":[215]},{"id":739,"isstartcaller":false,"calls":[215]},{"id":742,"isstartcaller":false,"calls":[]},{"id":215,"isstartcaller":false,"calls":[888]},{"id":159,"isstartcaller":false,"calls":[784,479]},{"id":546,"isstartcaller":false,"calls":[888]},{"id":762,"isstartcaller":false,"calls":[]},{"id":312,"isstartcaller":false,"calls":[340,159]},{"id":340,"isstartcaller":false,"calls":[784,101]},{"id":784,"isstartcaller":false,"calls":[]},{"id":922,"isstartcaller":false,"calls":[]},{"id":219,"isstartcaller":false,"calls":[101,215]},{"id":840,"isstartcaller":false,"calls":[]},{"id":591,"isstartcaller":false,"calls":[215]},{"id":479,"isstartcaller":false,"calls":[739,888]}]
20,livelock,9072228288,4.200268,78208865,0.036209203,522,[{"id":361,"isstartcaller":false,"calls":[]},{"id":171,"isstartcaller":false,"calls":[]},{"id":774,"isstartcaller":true,"calls":[854,359]},{"id":941,"isstartcaller":true,"calls":[623]},{"id":725,"isstartcaller":false,"calls":[897,379]},{"id":623,"isstartcaller":false,"calls":[171,379]},{"id":854,"isstartcaller":false,"calls":[379,171]},{"id":229,"isstartcaller":true,"calls":[183]},{"id":157,"isstartcaller":false,"calls":[764,246]},{"id":246,"isstartcaller":false,"calls":[]},{"id":445,"isstartcaller":false,"calls":[361]},{"id":897,"isstartcaller":false,"calls":[]},{"id":320,"isstartcaller":false,"calls":[171]},{"id":379,"isstartcaller":false,"calls":[]},{"id":447,"isstartcaller":false,"calls":[725]},{"id":326,"isstartcaller":false,"calls":[]},{"id":764,"isstartcaller":false,"calls":[326,171]},{"id":122,"isstartcaller":false,"calls":[447,359]},{"id":183,"isstartcaller":false,"calls":[359,122]},{"id":359,"isstartcaller":false,"calls":[]}]
20,livelock,19559092624,5.6917233,106880288,0.031102313,99,[{"id":496,"isstartcaller":true,"calls":[503,457]},{"id":452,"isstartcaller":true,"calls":[440,866]},{"id":751,"isstartcaller":false,"calls":[712,503]},{"id":866,"isstartcaller":false,"calls":[881]},{"id":457,"isstartcaller":false,"calls":[756]},{"id":438,"isstartcaller":false,"calls":[897]},{"id":440,"isstartcaller":false,"calls":[751,618]},{"id":353,"isstartcaller":true,"calls":[119,881]},{"id":590,"isstartcaller":false,"calls":[197,751]},{"id":756,"isstartcaller":false,"calls":[897,304]},{"id":119,"isstartcaller":false,"calls":[197,751]},{"id":618,"isstartcaller":false,"calls":[438,503]},{"id":712,"isstartcaller":false,"calls":[881]},{"id":478,"isstartcaller":false,"calls":[197,197]},{"id":304,"isstartcaller":false,"calls":[618]},{"id":837,"isstartcaller":false,"calls":[756]},{"id":197,"isstartcaller":false,"calls":[]},{"id":897,"isstartcaller":false,"calls":[]},{"id":503,"isstartcaller":false,"calls":[837,590]},{"id":881,"isstartcaller":false,"calls":[897]}]
20,deadloop,619866596,0.1837284,68874066,0.020414267,54,[{"id":788,"isstartcaller":false,"calls":[]},{"id":695,"isstartcaller":false,"calls":[268,686]},{"id":891,"isstartcaller":false,"calls":[861,475]},{"id":551,"isstartcaller":false,"calls":[695,684]},{"id":453,"isstartcaller":false,"calls":[999]},{"id":139,"isstartcaller":true,"calls":[453]},{"id":686,"isstartcaller":false,"calls":[119,551]},{"id":999,"isstartcaller":false,"calls":[878,686]},{"id":684,"isstartcaller":false,"calls":[119,788]},{"id":878,"isstartcaller":false,"calls":[]},{"id":475,"isstartcaller":false,"calls":[695,643]},{"id":343,"isstartcaller":true,"calls":[119]},{"id":643,"isstartcaller":false,"calls":[]},{"id":577,"isstartcaller":true,"calls":[506,891]},{"id":798,"isstartcaller":false,"calls":[788]},{"id":119,"isstartcaller":false,"calls":[695]},{"id":506,"isstartcaller":false,"calls":[891]},{"id":268,"isstartcaller":false,"calls":[119]},{"id":861,"isstartcaller":false,"calls":[119]},{"id":811,"isstartcaller":false,"calls":[]}]
