5;normal;328391488;914;121;0.046038795;32839149;0.0046038795;12;[{"id":221,"isstartcaller":true,"calls":[223,222]},{"id":222,"isstartcaller":false},{"id":223,"isstartcaller":false,"calls":[225]},{"id":224,"isstartcaller":false},{"id":225,"isstartcaller":false}]
6;normal;395259056;1105;219;0.08598751;32938255;0.0071656257;18;[{"id":271,"isstartcaller":true,"calls":[274,272,273]},{"id":272,"isstartcaller":false,"calls":[276]},{"id":273,"isstartcaller":false,"calls":[275]},{"id":274,"isstartcaller":false},{"id":275,"isstartcaller":false},{"id":276,"isstartcaller":false}]
5;livelock;397105976;1136;809;0.0720475;33092165;0.0060039586;67;[{"id":241,"isstartcaller":true,"calls":[244,242]},{"id":242,"isstartcaller":false,"calls":[245]},{"id":243,"isstartcaller":true,"calls":[241]},{"id":244,"isstartcaller":false},{"id":245,"isstartcaller":false}]
5;normal;415661850;1237;3347;0.1514292;34638488;0.0126191005;278;[{"id":231,"isstartcaller":true,"calls":[235]},{"id":232,"isstartcaller":true,"calls":[233,234]},{"id":233,"isstartcaller":false,"calls":[231]},{"id":234,"isstartcaller":true,"calls":[231]},{"id":235,"isstartcaller":false}]
7;normal;664960470;1591;6554;0.25049227;36942248;0.013916237;364;[{"id":281,"isstartcaller":true},{"id":282,"isstartcaller":false,"calls":[281]},{"id":283,"isstartcaller":false},{"id":284,"isstartcaller":true,"calls":[285]},{"id":285,"isstartcaller":true,"calls":[281]},{"id":286,"isstartcaller":true,"calls":[281]},{"id":287,"isstartcaller":true,"calls":[283]}]
5;normal;328515608;1032;166;0.065001704;32851561;0.0065001706;16;[{"id":101,"isstartcaller":false},{"id":102,"isstartcaller":true,"calls":[107]},{"id":103,"isstartcaller":false},{"id":106,"isstartcaller":false,"calls":[102]},{"id":107,"isstartcaller":false,"calls":[101,106]}]
6;normal;394781280;1130;210;0.070331596;32898440;0.005860966;17;[{"id":101,"isstartcaller":false},{"id":102,"isstartcaller":true,"calls":[104]},{"id":103,"isstartcaller":false},{"id":104,"isstartcaller":false,"calls":[108]},{"id":106,"isstartcaller":false,"calls":[102]},{"id":108,"isstartcaller":false,"calls":[106]}]
8;normal;828217734;1613;4246;0.17916562;34509072;0.007465234;176;[{"id":261,"isstartcaller":true,"calls":[264,265]},{"id":262,"isstartcaller":true,"calls":[264]},{"id":263,"isstartcaller":false},{"id":264,"isstartcaller":false},{"id":265,"isstartcaller":false},{"id":266,"isstartcaller":false},{"id":267,"isstartcaller":true,"calls":[264,263,266,268]},{"id":268,"isstartcaller":false}]
6;livelock;572585136;1431;6420;0.1935888;35786571;0.0120993;401;[{"id":211,"isstartcaller":true,"calls":[212,214,215]},{"id":212,"isstartcaller":false},{"id":213,"isstartcaller":true,"calls":[211]},{"id":214,"isstartcaller":false},{"id":215,"isstartcaller":false},{"id":216,"isstartcaller":true,"calls":[211]}]
5;normal;328388168;820;121;0.0459022;32838817;0.00459022;12;[{"id":221,"isstartcaller":true,"calls":[223,222]},{"id":222,"isstartcaller":false},{"id":223,"isstartcaller":false,"calls":[225]},{"id":224,"isstartcaller":false},{"id":225,"isstartcaller":false}]
6;normal;395262424;1085;219;0.0748287;32938535;0.006235725;18;[{"id":271,"isstartcaller":true,"calls":[274,272,273]},{"id":272,"isstartcaller":false,"calls":[276]},{"id":273,"isstartcaller":false,"calls":[275]},{"id":274,"isstartcaller":false},{"id":275,"isstartcaller":false},{"id":276,"isstartcaller":false}]
5;livelock;397102474;1059;809;0.0674128;33091873;0.0056177336;67;[{"id":241,"isstartcaller":true,"calls":[244,242]},{"id":242,"isstartcaller":false,"calls":[245]},{"id":243,"isstartcaller":true,"calls":[241]},{"id":244,"isstartcaller":false},{"id":245,"isstartcaller":false}]
5;normal;415658238;1180;3347;0.1464179;34638186;0.012201492;278;[{"id":231,"isstartcaller":true,"calls":[235]},{"id":232,"isstartcaller":true,"calls":[233,234]},{"id":233,"isstartcaller":false,"calls":[231]},{"id":234,"isstartcaller":true,"calls":[231]},{"id":235,"isstartcaller":false}]
7;normal;664967030;1503;6554;0.2621143;36942613;0.014561905;364;[{"id":281,"isstartcaller":true},{"id":282,"isstartcaller":false,"calls":[281]},{"id":283,"isstartcaller":false},{"id":284,"isstartcaller":true,"calls":[285]},{"id":285,"isstartcaller":true,"calls":[281]},{"id":286,"isstartcaller":true,"calls":[281]},{"id":287,"isstartcaller":true,"calls":[283]}]
5;normal;328516880;844;166;0.055442806;32851688;0.0055442806;16;[{"id":101,"isstartcaller":false},{"id":102,"isstartcaller":true,"calls":[107]},{"id":103,"isstartcaller":false},{"id":106,"isstartcaller":false,"calls":[102]},{"id":107,"isstartcaller":false,"calls":[101,106]}]
6;normal;394774576;1150;210;0.0806876;32897881;0.0067239664;17;[{"id":101,"isstartcaller":false},{"id":102,"isstartcaller":true,"calls":[104]},{"id":103,"isstartcaller":false},{"id":104,"isstartcaller":false,"calls":[108]},{"id":106,"isstartcaller":false,"calls":[102]},{"id":108,"isstartcaller":false,"calls":[106]}]
8;normal;2945898998;2783;4246;6.0751295;122745792;0.2531304;176;[{"id":261,"isstartcaller":true,"calls":[264,265]},{"id":262,"isstartcaller":true,"calls":[264]},{"id":263,"isstartcaller":false},{"id":264,"isstartcaller":false},{"id":265,"isstartcaller":false},{"id":266,"isstartcaller":false},{"id":267,"isstartcaller":true,"calls":[264,263,266,268]},{"id":268,"isstartcaller":false}]
6;livelock;1028673128;2392;6420;5.2466993;64292070;0.3279187;401;[{"id":211,"isstartcaller":true,"calls":[212,214,215]},{"id":212,"isstartcaller":false},{"id":213,"isstartcaller":true,"calls":[211]},{"id":214,"isstartcaller":false},{"id":215,"isstartcaller":false},{"id":216,"isstartcaller":true,"calls":[211]}]
5;normal;300561590;1688;121;2.1057272;30056159;0.21057272;12;[{"id":221,"isstartcaller":true,"calls":[223,222]},{"id":222,"isstartcaller":false},{"id":223,"isstartcaller":false,"calls":[225]},{"id":224,"isstartcaller":false},{"id":225,"isstartcaller":false}]
6;normal;575264802;1660;219;1.1759251;47938734;0.09799376;18;[{"id":271,"isstartcaller":true,"calls":[274,272,273]},{"id":272,"isstartcaller":false,"calls":[276]},{"id":273,"isstartcaller":false,"calls":[275]},{"id":274,"isstartcaller":false},{"id":275,"isstartcaller":false},{"id":276,"isstartcaller":false}]
5;livelock;657001472;2197;809;2.5587912;54750123;0.21323259;67;[{"id":241,"isstartcaller":true,"calls":[244,242]},{"id":242,"isstartcaller":false,"calls":[245]},{"id":243,"isstartcaller":true,"calls":[241]},{"id":244,"isstartcaller":false},{"id":245,"isstartcaller":false}]
5;normal;590107054;1917;3347;3.1887522;49175588;0.26572934;278;[{"id":231,"isstartcaller":true,"calls":[235]},{"id":232,"isstartcaller":true,"calls":[233,234]},{"id":233,"isstartcaller":false,"calls":[231]},{"id":234,"isstartcaller":true,"calls":[231]},{"id":235,"isstartcaller":false}]
7;normal;1370026696;2615;6554;4.7856603;76112594;0.26587;364;[{"id":281,"isstartcaller":true},{"id":282,"isstartcaller":false,"calls":[281]},{"id":283,"isstartcaller":false},{"id":284,"isstartcaller":true,"calls":[285]},{"id":285,"isstartcaller":true,"calls":[281]},{"id":286,"isstartcaller":true,"calls":[281]},{"id":287,"isstartcaller":true,"calls":[283]}]
5;normal;403674338;1821;166;1.9021392;40367434;0.19021392;16;[{"id":101,"isstartcaller":false},{"id":102,"isstartcaller":true,"calls":[107]},{"id":103,"isstartcaller":false},{"id":106,"isstartcaller":false,"calls":[102]},{"id":107,"isstartcaller":false,"calls":[101,106]}]
6;normal;554996676;1976;210;1.0649596;46249723;0.08874664;17;[{"id":101,"isstartcaller":false},{"id":102,"isstartcaller":true,"calls":[104]},{"id":103,"isstartcaller":false},{"id":104,"isstartcaller":false,"calls":[108]},{"id":106,"isstartcaller":false,"calls":[102]},{"id":108,"isstartcaller":false,"calls":[106]}]
8;normal;2522826956;2875;4246;7.7704277;105117790;0.3237678;176;[{"id":261,"isstartcaller":true,"calls":[264,265]},{"id":262,"isstartcaller":true,"calls":[264]},{"id":263,"isstartcaller":false},{"id":264,"isstartcaller":false},{"id":265,"isstartcaller":false},{"id":266,"isstartcaller":false},{"id":267,"isstartcaller":true,"calls":[264,263,266,268]},{"id":268,"isstartcaller":false}]
6;livelock;938048948;2447;6420;2.7941656;58628059;0.17463535;401;[{"id":211,"isstartcaller":true,"calls":[212,214,215]},{"id":212,"isstartcaller":false},{"id":213,"isstartcaller":true,"calls":[211]},{"id":214,"isstartcaller":false},{"id":215,"isstartcaller":false},{"id":216,"isstartcaller":true,"calls":[211]}]
5;normal;496999344;1743;121;1.9365903;49699934;0.19365904;12;[{"id":221,"isstartcaller":true,"calls":[223,222]},{"id":222,"isstartcaller":false},{"id":223,"isstartcaller":false,"calls":[225]},{"id":224,"isstartcaller":false},{"id":225,"isstartcaller":false}]
6;normal;823047122;1910;219;3.4338365;68587260;0.28615305;18;[{"id":271,"isstartcaller":true,"calls":[274,272,273]},{"id":272,"isstartcaller":false,"calls":[276]},{"id":273,"isstartcaller":false,"calls":[275]},{"id":274,"isstartcaller":false},{"id":275,"isstartcaller":false},{"id":276,"isstartcaller":false}]
5;livelock;527884880;2005;809;3.2959476;43990407;0.2746623;67;[{"id":241,"isstartcaller":true,"calls":[244,242]},{"id":242,"isstartcaller":false,"calls":[245]},{"id":243,"isstartcaller":true,"calls":[241]},{"id":244,"isstartcaller":false},{"id":245,"isstartcaller":false}]
5;normal;595020018;1862;3347;0.88132936;49585002;0.07344411;278;[{"id":231,"isstartcaller":true,"calls":[235]},{"id":232,"isstartcaller":true,"calls":[233,234]},{"id":233,"isstartcaller":false,"calls":[231]},{"id":234,"isstartcaller":true,"calls":[231]},{"id":235,"isstartcaller":false}]
7;normal;869441036;2683;6554;4.1204643;48302280;0.22891468;364;[{"id":281,"isstartcaller":true},{"id":282,"isstartcaller":false,"calls":[281]},{"id":283,"isstartcaller":false},{"id":284,"isstartcaller":true,"calls":[285]},{"id":285,"isstartcaller":true,"calls":[281]},{"id":286,"isstartcaller":true,"calls":[281]},{"id":287,"isstartcaller":true,"calls":[283]}]
5;normal;482650600;1722;166;1.7368255;48265060;0.17368254;16;[{"id":101,"isstartcaller":false},{"id":102,"isstartcaller":true,"calls":[107]},{"id":103,"isstartcaller":false},{"id":106,"isstartcaller":false,"calls":[102]},{"id":107,"isstartcaller":false,"calls":[101,106]}]
6;normal;532503220;1945;210;1.5255038;44375268;0.12712531;17;[{"id":101,"isstartcaller":false},{"id":102,"isstartcaller":true,"calls":[104]},{"id":103,"isstartcaller":false},{"id":104,"isstartcaller":false,"calls":[108]},{"id":106,"isstartcaller":false,"calls":[102]},{"id":108,"isstartcaller":false,"calls":[106]}]
8;normal;2013677206;2817;4246;6.6377935;83903217;0.27657473;176;[{"id":261,"isstartcaller":true,"calls":[264,265]},{"id":262,"isstartcaller":true,"calls":[264]},{"id":263,"isstartcaller":false},{"id":264,"isstartcaller":false},{"id":265,"isstartcaller":false},{"id":266,"isstartcaller":false},{"id":267,"isstartcaller":true,"calls":[264,263,266,268]},{"id":268,"isstartcaller":false}]
6;livelock;907507456;2484;6420;4.1092935;56719216;0.25683084;401;[{"id":211,"isstartcaller":true,"calls":[212,214,215]},{"id":212,"isstartcaller":false},{"id":213,"isstartcaller":true,"calls":[211]},{"id":214,"isstartcaller":false},{"id":215,"isstartcaller":false},{"id":216,"isstartcaller":true,"calls":[211]}]
5;normal;366219978;1341;121;1.3151515;36621998;0.13151515;12;[{"id":221,"isstartcaller":true,"calls":[223,222]},{"id":222,"isstartcaller":false},{"id":223,"isstartcaller":false,"calls":[225]},{"id":224,"isstartcaller":false},{"id":225,"isstartcaller":false}]
